Name,Address,City/Province,Postal Code,Country,Telephone,Email
School District No. 41 - Burnaby ,1075 Stratford Avenue,"Burnaby, British Columbia",V5B3X9,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,1351 South Gilmore Avenue,"Burnaby, British Columbia",V5C4S8,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,1455 Delta Avenue,"Burnaby, British Columbia",V5B3G4,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,2176 Duthie Avenue,"Burnaby, British Columbia",V5A2S2,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,2200 Sperling Avenue,"Burnaby, British Columbia",V5B 4K7,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,2740 Beaverbrook Crescent,"Burnaby, British Columbia",V3J 7B6,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,350 South Holdom Avenue,"Burnaby, British Columbia",V5B3V1,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,3883 Rumble Street,"Burnaby, British Columbia",V5J 1Z5,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,3963 Brandon Street,"Burnaby, British Columbia",V5G2P6,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,4343 Smith Avenue,"Burnaby, British Columbia",V5G 2V5,Canada,Telephone: 604-664-8645, 
School District No. 41 - Burnaby ,4375 Pandora Street,"Burnaby, British Columbia",V5C2B6,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,4404 Sardis Street,"Burnaby, British Columbia",V5H 1K7,Canada,Telephone: 604-664-8652, 
School District No. 41 - Burnaby ,4433 Moscrop Street,"Burnaby, British Columbia",V5G 2G3,Canada,Telephone: 604-664-8575, 
School District No. 41 - Burnaby ,4446 Watling Street,"Burnaby, British Columbia",V5J 5H3,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,4567 Imperial Street,"Burnaby, British Columbia",V5J 1B7,Canada,Telephone: 604-664-8344, 
School District No. 41 - Burnaby ,4600 Parker Street,"Burnaby, British Columbia",V5C 3E2,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,4715 Pandora Street,"Burnaby, British Columbia",V5C2C2,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,4750 Imperial Street,"Burnaby, British Columbia",V5J 1C2,Canada,Telephone: 604-569-0951, 
School District No. 41 - Burnaby ,4850 Irmin Street,"Burnaby, British Columbia",V5J 1Y2,Canada,Telephone: 604-664-8784, 
School District No. 41 - Burnaby ,4861 Canada Way,"Burnaby, British Columbia",V5G1L7,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,50 S.Gilmore Avenue,"Burnaby, British Columbia",V5C4P5,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,510 Duncan Avenue,"Burnaby, British Columbia",V5B4L9,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,5325 Kincaid Street,"Burnaby, British Columbia",V5G 1W2,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,5455 Rumble Street,"Burnaby, British Columbia",V5J 2B7,Canada,Telephone: 604-664-8560, 
School District No. 41 - Burnaby ,5490 Eglinton Street,"Burnaby, British Columbia",V5G2B2,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,5787 Marine Drive,"Burnaby, British Columbia",V5J3H1,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,5858 Clinton Street,"Burnaby, British Columbia",V5J2M3,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,6011 Deer Lake  Parkway,"Burnaby, British Columbia",V5G0A9,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,6055 Halifax Street,"Burnaby, British Columbia",V5B2P4,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,6060 Marlborough Avenue,"Burnaby, British Columbia",V5H 3L7,Canada,Telephone: 604-664-8758, 
School District No. 41 - Burnaby ,6066 Buckingham Avenue,"Burnaby, British Columbia",V5E 2A4,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,6098 Nelson Avenue,"Burnaby, British Columbia",V5H 2T9,Canada,Telephone: 604-664-7230, 
School District No. 41 - Burnaby ,6100 Willingdon Avenue,"Burnaby, British Columbia",V5H 4N5,Canada,Telephone: 604-436-5400, 
School District No. 41 - Burnaby ,6166 Imperial Street,"Burnaby, British Columbia",V5J 1G5,Canada,Telephone: 604-664-8886, 
School District No. 41 - Burnaby ,6512 Brantford Avenue,"Burnaby, British Columbia",V5E 2S1,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,6907 Gilley Avenue,"Burnaby, British Columbia",V5J 1G5,Canada,Telephone: 604-296-6858, 
School District No. 41 - Burnaby ,6990 Aubrey Street,"Burnaby, British Columbia",V5B 2E5,Canada,Telephone: 604-664-8743, 
School District No. 41 - Burnaby ,7014 Stride Avenue,"Burnaby, British Columbia",V3N 1T4,Canada,Telephone: 604-664-8854, 
School District No. 41 - Burnaby ,7355 Canada Way,"Burnaby, British Columbia",V3N 4Z6,Canada,Telephone: 604-257-4415, 
School District No. 41 - Burnaby ,7355 Morley Street,"Burnaby, British Columbia",V5J 1Y2,Canada,Telephone: 604-664-8774, 
School District No. 41 - Burnaby ,7502 Second Street,"Burnaby, British Columbia",V3N 3R5,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,751 Hammarskjold Drive,"Burnaby, British Columbia",V5B 4A1,Canada,Telephone: 604-664-8550, 
School District No. 41 - Burnaby ,7590 Mission Avenue,"Burnaby, British Columbia",V3N5C7,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,7622 12th Avenue,"Burnaby, British Columbia",V3N2K1,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,7651 18th Avenue,"Burnaby, British Columbia",V3N 1J1,Canada,Telephone: 604-664-8683, 
School District No. 41 - Burnaby ,7777 18th Street,"Burnaby, British Columbia",V3N 4K3,Canada,Telephone: 604-296-6885, 
School District No. 41 - Burnaby ,7777 Mayfield Street,"Burnaby, British Columbia",V5E2J5,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,7881 Government Road,"Burnaby, British Columbia",V5A2C9,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,8525 Forest Grove Drive,"Burnaby, British Columbia",V5A4H5,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,8580 16th Avenue,"Burnaby, British Columbia",V3N 1S6,Canada,Telephone: 604-664-8568, 
School District No. 41 - Burnaby ,8757 Armstrong Avenue,"Burnaby, British Columbia",V3N2H8,Canada,Telephone: 604-296-6900, 
School District No. 41 - Burnaby ,8800 Eastlake Drive,"Burnaby, British Columbia",V3J 7X5,Canada,Telephone: 604-296-6870, 
School District No. 41 - Burnaby ,9388 Tower Road,"Burnaby, British Columbia",V5A 4X6,Canada,Telephone: 604-664-2030, 
School District No. 41 - Burnaby ,9540 Erickson Drive,"Burnaby, British Columbia",V3J 1M9,Canada,Telephone: 604-664-8622, 
School District No. 41 - Burnaby ,9847 Lyndhurst Street,"Burnaby, British Columbia",V3J1E9,Canada,Telephone: 604-296-6900, 
School District No. 60 - Peace River North,10114 105 Ave,"Fort St. John, British Columbia",V1J 4S4,Canada,Telephone: 250-262-6098, 
Settlement Assistance and Family Support Services,"1154 Morningside Avenue East, Unit 206","Toronto, Ontario",M1B 3A4,Canada,Telephone: 416-286-0826,indirabasu@safss.org
Settlement Assistance and Family Support Services,1200 Markham Road,"Toronto, Ontario",M1H 3C3,Canada,Telephone: 416-431-4847,reception@safss.org
Settlement Assistance and Family Support Services,"4352 Kingston Road, 2nd Floor","Toronto, Ontario",M1E 2M8,Canada,Telephone: 416-286-3878,indirabasu@safss.org
Settlement Assistance and Family Support Services,"5637 Finch Avenue East, Unit 8","Toronto, Ontario",M1B 5K9,Canada,Telephone: 416-293-9263,indirabasu@safss.org
Settlement Services in the Bow Valley,"110 Bear Street, Box 1260","Banff, Alberta",T1L 1A1,Canada,Telephone: 403-762-1248, 
Seven Oaks School Divison,830 Powers Street   ,"Winnipeg, Manitoba",R2V 4E7,Canada,Telephone: 204-586-8061,fran.taylor@7oaks.org
Sexuality Education resource Centre,167 Sherbrook Street,"Winnipeg, Manitoba",RC3 2B7,Canada,Telephone: 204-299-8475,lcaron@serc.mb.ca 
Sexuality Education resource Centre,300-123 Main Street,"Winnipeg, Manitoba",R3C1A3,Canada,Telephone: 204-945-6151,eal@rrc.ca
Sexuality Education Resource Centre Manitoba Inc.,200-226 Osborne St N,"Winnipeg, Manitoba",R3C 1V4,Canada,Telephone: 204-982-7800,info@serc.mb.ca
SHARE Family and Community Services Society ,#204-504 Cottonwood Ave.,"Coquitlam, British Columbia",V3J 2R5,Canada,Telephone: 604-937-3830, 
Shuswap Immigrant Services Society,101-371 Hudson Avenue NE,"Salmon Arm, British Columbia",V1E 4N3,Canada,Telephone: 250-804-2726, 
Silent Voice Canada,"60 St. Clair Avenue East, Suite 400","Toronto, Ontario",M4T 1N5,Canada,Telephone: 416-463-1104,k.mackenzie@silentvoice.ca
Sir Sandford Fleming College,555 Bonacord Street,"Peterborough, Ontario",K9J 7B1,Canada,Telephone: 705-749-5530,info@flemingcollege.ca
Skeena Diversity Society,4617 Lazelle Avenue,"Terrace, British Columbia",V8G 1S3,Canada,Telephone: 250-615-6892, 
Skills for Change,791 St. Clair Avenue West,"Toronto, Ontario",M6C 1B7,Canada,Telephone: 416-658-3101,info@skillsforchange.org
Smithers Community Services Association,3815B Railway Avenue,"Smithers, British Columbia",V0J 2N0,Canada,Telephone: 250-847-9515, 
Social Enterprise for Canada,17705 Leslie Street,"Newmarket, Ontario",L3Y 3E3,Canada,Telephone: 289-231-6495,info@socialenterprise.ca
Social Enterprise for Canada - Agilec,"50 Andrew Street South, Unit 102","Orillia, Ontario",L3V 7T5,Canada,Telephone: 705-325-9299,info@socialenterprise.ca
Social Enterprise for Canada - East Ridge Evangelical Missionary Church,12485 10th Line,"Stouffville , Ontario",L4A 7X3,Canada,Telephone: 905-640-3911,info@socialenterprise.ca
Social Enterprise for Canada - Focus Community Development Corp,"46 Wellington Street West, Unit 2 ","Alliston, Ontario",L9R 2B8,Canada,Telephone: 705-435-9821,info@socialenterprise.ca
Social Enterprise for Canada - Keswick Public Library,90 Wexford Drive,"Keswick, Ontario",L4P3P7,Canada,Telephone: 905-476-5762,info@socialenterprise.ca
Social Enterprise for Canada - Orillia Public Library,36 Mississaga Street West,"Orillia, Ontario",L3V 3A6,Canada,Telephone: 705-325-2338,info@socialenterprise.ca
Social Enterprise for Canada - Tracks Employment Services,50 Hume Street,"Collingwood, Ontario",L9Y 1V2,Canada,Telephone: 705-444-1580,info@socialenterprise.ca
Social Enterprise for Canada - Welcome Centre Immigrant Services -Newmarket,"16655 Yonge St, Unit 26","Newmarket, Ontario",L3X1V6,Canada,Telephone: 1-877-761-1155,info@socialenterprise.ca
Social Enterprise for Canada - Yorkworks,20887 Dalton Road,"Sutton, Ontario",L0E 1R0,Canada,Telephone: 905-722-1480,info@socialenterprise.ca
Société de développement économique de la Colombie-Britannique,"220-1555, 7th Avenue West","Vancouver, British Columbia",V6J 1S1,Canada,Telephone: 604-732-3534,info@sdecb.com
Société du centre scolaire communautaire de Calgary,4800 Richard Road Street West,"Calgary, Alberta",T3E 6L1,Canada,Telephone: 403-249-1749, 
Société Économique de l’Ontario,"2 Carlton Street, Suite 1305-1307","Toronto, Ontario",M5B 1J3,Canada,Telephone: 416-596-0220,info@seo-ont.ca
Société franco-manitobaine (SFM) / Accueil francophone du Manitoba,"147 Provencher Blvd, Unit 106   ","Winnipeg, Manitoba",R2H 0G2,Canada,Telephone: 204-233-4915,bsacko@sfm.mb.ca
Société franco-manitobaine (SFM) / Accueil francophone du Manitoba,190 Cathédrale Avenue ,"Winnipeg, Manitoba",R2H 0H7,Canada,Telephone: 204-975-4250,accueil@sfm.mb.ca
Société Santé en français,223 Main Street,"Ottawa, Ontario",K1S 1C4,Canada,Telephone: 613-244-1889,j.gravel@santefrancais.ca
"Society for Manitobans with Disabilities, Inc.",825 Sherbrook Street   ,"Winnipeg, Manitoba",R3A 1M5,Canada,Telephone: 204-975-3010,info@manitobapossible.ca
Society of Brooks Community Adult Learning Council (BCALC),303-8th Street E,"Brooks, Alberta",TIR 1B2,Canada,Telephone: 403-362-5372,bcalc@brookslearning.ca
Solomon College,"10621 - 100th Avenue, Suite 228","Edmonton, Alberta",T5J 0B3,Canada,Telephone: 780-431-1515, 
Somali Canadian Women and Children Association,13415C Fort Rd NW,"Edmonton, Alberta",T5A 1C6,Canada,Telephone: 780-756-1175, 
Somali Centre for Family Services,"1719 Bank Street, Suite 200","Ottawa, Ontario",K1V 7Z4,Canada,Telephone: 613-526-2075,info@scfsottawa.org
Somali Immigrant Aid Organization,"1778 Weston Road, Suite 105","Toronto, Ontario",M9N 1V8,Canada,Telephone: 416-243-1988,siao@idirect.com
South Essex Community Council,215 Talbot Street East,"Leamington, Ontario",N8H 3X5,Canada,Telephone: 519-326-8629,info@secc.on.ca
South London Neighbourhood Resource Centre,1119 Jalna Boulevard,"London, Ontario",N6E 3B3,Canada,Telephone: 519-686-8600, 
South London Neighbourhood Resource Centre - Bostwick Branch Library ,501 Southdale Road West,"London, Ontario",N6K 3X4,Canada,Telephone: 519-686-8600,nneedham@slnrc.ca
South London Neighbourhood Resource Centre - Westmount Shopping Centre,785 Wonderland Road S,"London, Ontario",N6K 1M6,Canada,Telephone: 519-686-8600,nneedham@slnrc.ca
South Vancouver Neighbourhood House,6470 Victoria Drive,"Vancouver, British Columbia",V5P 3Z7,Canada,Telephone: 604-324-6212, 
South West Centre for Community Program Development - Community Employment Services,40 Metcalf Street,"Woodstock, Ontario",N4S 3E7,Canada,Telephone: 519-539-8161, 
Southeast Advocates for Employment,1108 6th Street,"Estevan, Saskatchewan",S4A 1A8,Canada,Telephone: 306-637-4920,newcomerservices@sasktel.net
Southeast College,"633 King Street, P.O. Box 1565","Weyburn , Saskatchewan",S4H 0T1,Canada,Telephone: 306-848-2500,kburham@southeastcollege.org
Southwest Newcomer Welcome Centre Inc.,237 Central Avenue North,"Swift Current, Saskatchewan",S9H 0L3,Canada,Telephone: 306-778-6262,nwc@newcomerwelcomecentre.com
Spence Neighbourhood Association Inc.,615 Ellice Avenue  ,"Winnipeg, Manitoba",R3G 0A4,Canada,Telephone: 204-783-8607,lin@spenceneighbourhood.org
St. Stephen's Community House (Peer Nutrition Program),955 Queen Street East  ,"Toronto, Ontario",M4M 3P3,Canada,Telephone: 416-925-2103, 
Steinbach Chamber of Commerce,D4 - 284 Reimer Avenue   ,"Steinbach, Manitoba",R5G 0R5,Canada,Telephone: 204-346-6600,gwen@eastmanimmigrantservices.com
Strides Support Services Toronto East Metro Youth Services,"1200 Markham Road, Suite 313","Toronto, Ontario",M1H 3C3,Canada,Telephone: 416-438-3697,contactus@stridestoronto.ca
Supporting Employment and Economic Development (SEED) Winnipeg Inc.,80 Salter Street   ,"Winnipeg, Manitoba",R2W 4J6,Canada,Telephone: 204-927-9935,info@seedwinnipeg.ca
Swan Valley Settlement & Immigrant Services,516 Main Street E,"Swan River, Manitoba",R0L 1Z0,Canada,Telephone: 204-734-9874,svsettlementservices@hotmail.com
Syrian Canadian Foundation,4308 Village Centre Court  ,"Mississauga, Ontario",L4Z 1S2,Canada,Telephone: 647-784-2136,info@syriancanadianfoundation.ca
Tesoc Multicultural Settlement and Community Services,"1160 Birchmount Road, Unit 1A","Toronto, Ontario",M1P 2B8,Canada,Telephone: 416-757-6043,info@tesoc.org
Tesoc Multicultural Settlement and Community Services,"685 Lansdowne Avenue, Unit 1A","Toronto, Ontario",M6H 3Y9,Canada,Telephone: 416-536-5678,info@tesoc.org
Thames Valley District School Board,127 Sherwood Forest Square,"London, Ontario",N6G 2C3,Canada,Telephone: 519-452-2000, 
Thames Valley District School Board,1350 Highbury Avenue,"London, Ontario",N5Y 1B5,Canada,Telephone: 519-452-2000, 
Thames Valley District School Board,391 Blossom Park Road,"Woodstock, Ontario",N4S 7J3,Canada,Telephone: 519-452-2000, 
Thames Valley District School Board,505 Village Green Avenue,"London, Ontario",N6J 4G4,Canada,Telephone: 519-452-2000, 
Thames Valley District School Board,565 Bradley Avenue,"London, Ontario",N6E 3Z8,Canada,Telephone: 519-452-2000, 
Thames Valley District School Board,70 Jacqueline Street,"London, Ontario",N5Z 3P7,Canada,Telephone: 519-452-2000, 
Thames Valley District School Board,785 Trafalgar Street,"London, Ontario",N5Z 1E6,Canada,Telephone: 519-452-2000, 
The 519 Church St. Community Centre,519 Church Street,"Toronto, Ontario",M4Y 2C9,Canada,Telephone: 416-392-6874, 
The 519 Church St. Community Centre - Phillipine Overseas Labour Office,160 Eglinton Avenue East,"Toronto, Ontario",M4P 3B5,Canada,Telephone: 416-392-6874, 
The Arab Community Centre of Toronto,"555 Burnhamthorpe Road, Suite 209","Toronto, Ontario",M9C 2Y3,Canada,Telephone: 416-231-7746, 
The Arab Community Centre of Toronto,898 Markham Road,"Scarborough, Ontario",M1H 2Y2,Canada,Telephone: 416-231-7746, 
The Bob Rumball Canadian Centre of Excellence for the Deaf,2395 Bayview Avenue,"Toronto, Ontario",M2L 1A2,Canada,Telephone: 416-449-9651, 
The Canadian Hearing Society,"2227 South Millway, Suite 300","Mississauga, Ontario",L5L 3R6,Canada,Telephone: 866-518-0000, 
The Cross-Cultural Community Services Association,"302 Spadina Avenue, Suite 206","Toronto, Ontario",M5T 2E7,Canada,Telephone: 416-977-4026, 
The Cross-Cultural Community Services Association,"310 Spadina Avenue, Suite 301","Toronto, Ontario",M5T 2E8,Canada,Telephone: 416-977-4026, 
The Cross-Cultural Community Services Association,"325 - 395 Bamburgh Circle, Unit A107","Toronto, Ontario",M1W 3Y1,Canada,Telephone: 416-502-9500, 
The Cross-Cultural Community Services Association,"720 Burnhamthorpe Road West, Unit 2","Mississauga, Ontario",L5C 3G1,Canada,Telephone: 905-615-9500, 
The Cross-Cultural Community Services Association,"Metro Square, 3636 Steeles Avenue, Unit 213","Markham, Ontario",L3R 1K9,Canada,Telephone: 905-475-9898, 
The Governing Board of South Winnipeg Technical Center,7 Fultz Boulevard,"Winnipeg, Manitoba",R3Y 1G4,Canada,Telephone: 204-989-6500,viksok@wtc.mb.ca
The Governing Council of The Salvation Army Barbara Mitchell Family Resource Centre,51 Morrow Avenue  ,"Winnipeg, Manitoba",R2M 1A5,Canada,Telephone: 204-946-9152,ganna_glibka@can.salvationarmy.org
The Housing Help Centre,"100 Consilium Place, 10th Fl","Scarborough, Ontario",M1H 3E3,Canada,Telephone: 416-285-8070, 
The Housing Help Centre,"2500 Lawrence Avenue East, Suite 205","Scarborough, Ontario",M1P 2R7,Canada,Telephone: 416-285-8070, 
The Housing Help Centre,"325 Milner Ave, 9th Fl","Scarborough, Ontario",M1B 5N1,Canada,Telephone: 416-285-8070, 
The Housing Help Centre,"8 Shadlock St, #5A","Markham, Ontario",L3S3K9,Canada,Telephone: 905-554-9033, 
The Humboldt Regional Newcomer Centre Inc.,"636 9th Street, P.O. Box 3430","Humboldt, Saskatchewan",S0K 2A0,Canada,Telephone: 306-682-4277,info@thehrnc.com
The Immigrant Education Society,311 32 Westwinds Crescent NE,"Calgary, Alberta",T3J 5L3,Canada,Telephone: 587-392-4177,reception@immigrant-education.ca
The Immigrant Educational Society,3820 32nd Street NE,"Calgary, Alberta",T1Y 7L9,Canada,Telephone: 403-291-0002,reception@immigrant-education.ca
The Learning Enrichment Foundation,116 Industry Street,"Toronto, Ontario",M6M 4L8,Canada,Telephone: 416-769-0830, 
The Learning Enrichment Foundation,1267 Weston Road,"Toronto, Ontario",M6M 4R2,Canada,Telephone: 416-244-8982, 
The Learning Enrichment Foundation,55 Emmett Avenue,"Toronto, Ontario",M6M 2E4,Canada,Telephone: 416-572-0086, 
The Multicultural Association of Greater Moncton Area (MAGMA),"22 Church Street, Suite C170","Moncton, New Brunswick",E1C 0P7,Canada,Telephone: 506-857-9430,info@magma-amgm.org
The Neighbourhood Community Services (Healthy Beginnings for Healthy Babies),48 Thorncliffe Park Drive,"Toronto, Ontario",M4H 1J7,Canada,Telephone: 416-925-2103, 
The Neighbourhood Group Community Services,219 Augusta Avenue,"Toronto, Ontario",M5T 2L9,Canada,Telephone: 416-964-8747, 
The Neighbourhood Group Community Services,340 College Street,"Toronto, Ontario",M5T 3A9,Canada,Telephone: 416-964-8747, 
The Neighbourhood Group Community Services,5231 Yonge Street,"Toronto, Ontario",M2N 5P8,Canada,Telephone: 416-964-8747, 
The Neighbourhood Group Community Services,91 Bellevue Avenue,"Toronto, Ontario",M5T 2N8,Canada,Telephone: 416-925-2103, 
The Neighbourhood Group Community Services  (Parents for Better Beginnings Perinatal Program),246 Sackville Street,"Toronto, Ontario",M5A 3S4,Canada,Telephone: 416-925-2103, 
The Neighbourhood Group Community Services (Great Start Together Perinatal Program),168 Bathurst Street,"Toronto, Ontario",M5V 2RV,Canada,Telephone: 416-925-2103, 
The Neighbourhood Group Community Services (Healthy Beginnings for Healthy Babies),3079 Danforth Avenue,"Toronto, Ontario",M1L 1A8,Canada,Telephone: 416-925-2103, 
The Neighbourhood Group Community Services (Healthy Beginnings Partnership),1884 Davenport Road,"Toronto, Ontario",M6N 4Y2,Canada,Telephone: 416-925-2103, 
The Ottawa Community Loan Fund ,80 Aberdeen Street,"Ottawa, Ontario",K1S 5R5,Canada,Telephone: 613-366-2159,info@oclf.org
The River East Transcona School Division (RETSD),589 Roch Street   ,"Winnipeg, Manitoba",R2K 2P7,Canada,Telephone: 204-667-7130,kcampbell@retsd.mb.ca
The Saint John Newcomers Centre,165 Union Street,"Saint John, New Brunswick",E2L 5C7,Canada,Telephone: 506-642-4242,welcome@sjnewcomers.ca
The SPEC Association for Children and Families,"327 - 3rd Street W., Suite 101 ","Brooks, Alberta",T1R 0E7,Canada,Telephone: 403-362-5056,home@spec.ab.ca
The University of Western Ontario,1151 Richmond St. ,"London , Ontario",N6A 5C2,Canada,Telephone: 519-661-2111 ext. 84650,vesses@uwo.ca
The Women's Centre of Halton,"1515 Rebecca Street, Suite 229","Oakville, Ontario",L6L 5G8,Canada,Telephone: 905-847-5520,support@thewomencentreofhalton.com
The Women's Centre of Halton,"225 Main Street, Unit 7","Milton, Ontario",L9T 1N9,Canada,Telephone: 289-878-1943,support@thewomencentreofhalton.com
The YMCA of Greater Vancouver,955 Burrard Street,"Vancouver, British Columbia",V6Z 1Y2,Canada,Telephone: 604-689-9622, 
Thunder Bay Multicultural Association,17 North Court Street,"Thunder Bay, Ontario",P7A 4T4,Canada,Telephone: 807-345-0551,info@tbma.ca
Timmins and District Multicultural Centre,"119 Pine Street South, Suite 10  ","Timmins, Ontario",P4N 2K3,Canada,Telephone: 705-363-7267, 
TNO - The Neighbourhood Organization,"1 Leaside Park Drive, Unit 7","Toronto, Ontario",M4H 1R1,Canada,Telephone: 416-467-0126, 
TNO - The Neighbourhood Organization,10 Gateway Blvd,"Toronto, Ontario",M3C 3A1,Canada,Telephone: 416-424-2900, 
TNO - The Neighbourhood Organization,14 Overlea Boulevard,"Toronto, Ontario",M4H 1A4,Canada,Telephone: 416-396-2930, 
TNO - The Neighbourhood Organization,"1457 McCowan Road, Unit 200","Toronto, Ontario",M1S 5K7,Canada,Telephone: 416-396-7815, 
TNO - The Neighbourhood Organization,"1470 Don Mills Road, 2nd Floor","Toronto, Ontario",M3B 2X9,Canada,Telephone: 416-395-3988, 
TNO - The Neighbourhood Organization,18 Thorncliffe Park Drive,"Toronto, Ontario",M4H 1N7,Canada,Telephone: 416-421-3054, 
TNO - The Neighbourhood Organization,200 Wellesley Street East,"Toronto, Ontario",M4X 1G3,Canada,Telephone: 416-964-6657, 
TNO - The Neighbourhood Organization,"2907 Kennedy Road, 2nd floor","Toronto, Ontario",M1V 1S8,Canada,Telephone: 416-396-6222, 
TNO - The Neighbourhood Organization,6464 Yonge Street,"Toronto, Ontario",M2M 3X4,Canada,Telephone: 416-395-4820, 
TNO - The Neighbourhood Organization,685 Sheppard Avenue East,"Toronto, Ontario",M2K 1B6,Canada,Telephone: 416-395-8214, 
TNO - The Neighbourhood Organization,"Crescent Town Club, 2A The Market Place","Toronto, Ontario",M4C 5M1,Canada,Telephone: 416-690-6385, 
TNO - The Neighbourhood Organization (at Toronto Public Library) ,269 Gerrard St East,"Toronto, Ontario",M5A 2G3,Canada,Telephone: 416-467-0126,https://tno-toronto.org/contact-tnos-swislsp-settlement-workers
TNO - The Neighbourhood Organization (at Toronto Public Library) ,29 St Dennis Drive,"Toronto, Ontario",M3C 3J3,Canada,Telephone: 416-467-0126,https://tno-toronto.org/contact-tnos-swislsp-settlement-workers
TNO - The Neighbourhood Organization (at Toronto Public Library) ,48 Thorncliffe Park Drive,"Toronto, Ontario",M4H 1J7,Canada,Telephone: 416-467-0126,https://tno-toronto.org/contact-tnos-swislsp-settlement-workers
Today Family Violence Help Centre,17724 102 Avenue NW,"Edmonton, Alberta",T5S 1H5,Canada,Telephone: 780-455-6880, 
Toronto and Region Conservation Authority,101 Exchange Avenue,"Vaughan, Ontario",L4K 5R6,Canada,Telephone: 416-661-6600,info@trca.on.ca
Toronto Catholic District School Board,"2 Lansing Square, Suite 102","Toronto, Ontario",M2J 4P8,Canada,Telephone: 416-750-2070,eregister@tcdsb.org
Toronto Catholic District School Board,"2275 Lake Shore Boulevard West, Suite 200","Toronto, Ontario",M2H 1S9,Canada,Telephone: 416-397-6959,eregister@tcdsb.org
Toronto Catholic District School Board,3430 Finch Avenue East,"Toronto, Ontario",M1W 2R5,Canada,Telephone: 416-397-6600,eregister@tcdsb.org
Toronto Catholic District School Board,44 Kelvinway Drive,"Scarborough, Ontario",M1W 1N6,Canada,Telephone: 416-397-6046,eregister@tcdsb.org
Toronto Catholic District School Board,"90 Eglinton Avenue East, suite 200","Toronto, Ontario",M4P 2Y3,Canada,Telephone: 416-397-6196,eregister@tcdsb.org
Toronto District School Board,14 Overlea Boulevard,"Toronto, Ontario",M4H 1A4,Canada,Telephone: 416-396-2930,LINC@tdsb.on.ca
Toronto District School Board,1457 McCowan Road,"Toronto, Ontario",M1S 5K7,Canada,Telephone: 416-396-7815,LINC@tdsb.on.ca
Toronto District School Board,1470 Don Mills Road,"Toronto, Ontario",M3B 2X9,Canada,Telephone: 416-395-3988,LINC@tdsb.on.ca
Toronto District School Board,1530 Albion Road,"Toronto, Ontario",M9V 1B4,Canada,Telephone: 416-394-6232,LINC@tdsb.on.ca
Toronto District School Board,2494 Danforth Avenue,"Toronto, Ontario",M4C 1K9,Canada,Telephone: 416-396-2488,LINC@tdsb.on.ca
Toronto District School Board,"2907 Kennedy Road, 2nd Floor","Toronto, Ontario",M1V 1S8,Canada,Telephone: 416-396-6222,LINC@tdsb.on.ca
Toronto District School Board,30 Barrhead Crescent,"Toronto, Ontario",M9W 3Z7,Canada,Telephone: 416-394-6225,LINC@tdsb.on.ca
Toronto District School Board,31 Tapscott Road,"Toronto, Ontario",M1B 4Y7,Canada,Telephone: 416-396-9100,nsmalvern@tdsb.on.ca
Toronto District School Board,34 Kenton Drive,"Toronto, Ontario",M2R 2H8,Canada,Telephone: 416-395-8486,LINC@tdsb.on.ca
Toronto District School Board,4505 Jane Street,"Toronto, Ontario",M3N 2K7,Canada,Telephone: 416-395-5066,LINC@tdsb.on.ca
Toronto District School Board,6464 Yonge Street,"Toronto, Ontario",M2M 3X4,Canada,Telephone: 416-395-8309,LINC@tdsb.on.ca
Toronto District School Board,"6464 Yonge Street, 2nd Floor","Toronto, Ontario",M2M 3X4,Canada,Telephone: 416-395-8270,eltemployment@tdsb.on.ca
